"AcceptedKnowledge";"infoSeeking";"infoPassive";"FakeIDK";"FakeIncorrect";"Selective";"Unconscious";"s";"sprime";"sigmaHNL";"sigmaHNL3";"sigmaHL";"sigmaINL";"sigmaIL";"sigmaHNL3DK";"sigmaHNL3Incor"
"1";0.320537328473597;0.122783132212163;0;0.171257325708738;0;0;0.383057367050251;0.609215536579836;0.543776087740233;0.245038508702655;0.261810669828497;0.279243128823296;0.246145727127142;0.267147033090711;0.238650794127715;0.22222568167501
"2";0.29466903450672;0.123662354677251;0.0735225634506842;0.125260152191733;0;0;0.381360214986718;0.655644943512531;0.554213148351709;0.25742152694964;0.243106444654557;0.287321682408872;0.246635044463672;0.27880066509975;0.238289038676092;0.224522296173117
"3";0.292265416576987;0.131864755407946;0.144319629136337;0.0526415752960434;0;0;0.377263227640921;0.708093983638216;0.587170935446667;0.253550781673638;0.242922801240656;0.273736810773363;0.246268891332731;0.254698318949806;0.227456434614225;0.230396224694651
"4";0.316471975193629;0.137646010779669;0;0.153530100925362;0;0;0.390087381998603;0.564886657094914;0.513735936476986;0.248010209517337;0.261230068789775;0.26640916503364;0.243684313293518;0.274131787795907;0.2363921512001;0.228947195840377
"5";0.337370193491481;0.0208834254007113;0.0997633270376244;0.162976303979074;0;0;0.377430403343533;0.643184975149446;0.614524068204334;0.260238626252269;0.244317689072297;0.282860667826983;0.256938538197507;0.271595692455009;0.246897613778224;0.233588654585033
"6";0.351245268758763;0.106942237875396;0;0.147119647105863;0;0;0.392131592709035;0.662721832100172;0.620686631285029;0.247641060565934;0.278218615819712;0.275258372858226;0.243499486158197;0.273191148653437;0.250285837524752;0.235192641578599
"7";0.331661198352885;0.140379281845908;0;0.128636074069778;0;0;0.396704662720358;0.667630615339826;0.598724950351584;0.256143558022181;0.269140911531274;0.271692952442359;0.245667898080233;0.275679681963558;0.25934704946748;0.226720454705742
"8";0.328762616245428;0.184644539204093;0.0588850581255747;0.045564194979743;0;0;0.381034484313724;0.689188215278174;0.577093416709986;0.262609169536028;0.267746650389749;0.257120557429986;0.247059314212721;0.266455263759367;0.227598834967219;0.235374880646154
"9";0.339103538655027;0.0809916662069795;0.0792964090704297;0.118271956531675;0;0;0.380185322237024;0.687028937344716;0.670698921580531;0.230999164008866;0.266069262241244;0.284049593548921;0.246561197491562;0.278889795506994;0.231861099477558;0.220870439339312
"10";0.299886227178847;0.0539785522587271;0.192628784919986;0.051161609993304;0;0;0.400253795393783;0.790132553808855;0.691499912517094;0.241039727345057;0.254697914974934;0.264921606213207;0.246166425746854;0.261561906384986;0.256269798656215;0.238002438408681
"11";0.301373122569574;0.200856326029732;0.00672823522814632;0.09850012651545;0;0;0.390875943317553;0.676040935072845;0.583185573581415;0.252855737200422;0.257671451475601;0.271731658620955;0.241826175103617;0.267606910121834;0.235543614326227;0.227250051493064
"12";0.339841478948061;0.0798147157091681;0.0742089216112966;0.122859493013097;0;0;0.381042812535295;0.62461278287388;0.57273101127439;0.238818630565824;0.243377494274636;0.277622217476394;0.23782802751503;0.276731994849983;0.238766300321957;0.219196171148393
"13";0.315244165295336;0.156745689520018;0;0.13326990326255;0;0;0.392827867535701;0.65652272349215;0.612595548449381;0.248664088683308;0.256646106438884;0.272132764041113;0.236734613135741;0.270815159744916;0.232480587969527;0.237772669545655
"14";0.332212557498398;0.107168152776221;0;0.16826460607686;0;0;0.39024646729243;0.528890192131334;0.501708110154716;0.243000514287392;0.247872396135254;0.255800299757065;0.244087783727796;0.272587839342708;0.241291666452629;0.21914619221896
"15";0.330309567566194;0.125369691486822;0.0111676127429508;0.141430032413714;0;0;0.389335152899703;0.553961328772615;0.502827189088605;0.252462857071601;0.27602784822451;0.273510334745371;0.250008820599069;0.277404250143559;0.23607012284583;0.226825523497765
"16";0.321953926313875;0.127830289794563;0;0.154401410653931;0;0;0.393657912254175;0.678021818597364;0.640360046344566;0.259545459848149;0.251719947854962;0.269882253683583;0.245700384093601;0.276486263531101;0.226714636454584;0.218762965648947
"17";0.322574618618617;0.042370529982591;0.163929570669878;0.0870454017809267;0;0;0.382181128799377;0.648635593199932;0.5579560862677;0.249735649301395;0.239136995013676;0.273332354147611;0.254188698012155;0.267659455033166;0.250896697601585;0.235783878879664
"18";0.304747088590352;0.10217266829292;0.0746324094323315;0.108856644271751;0;0;0.407340229302699;0.712737882149941;0.644841861064294;0.240952477607212;0.257661837021431;0.261604592310173;0.248610780390056;0.268221010208286;0.249285046510913;0.245500276218666
"19";0.345260937234429;0.132222628612244;0;0.141559995550156;0;0;0.378435560342248;0.594545737369051;0.545039865637325;0.242958601993227;0.247991371107356;0.254529355924561;0.255570672800968;0.265170648897582;0.236280624447197;0.22190169552211
"20";0.330363868300929;0.163953451682511;0.0537906830023921;0.0765644911093128;0;0;0.373281233118104;0.626715066421834;0.559537193800071;0.245081115070483;0.25845356780459;0.279638310190172;0.237740720184316;0.27698652943986;0.242621505896957;0.234764574270216
"21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";0.321330439275921;0.164382188048004;0.0494104610945391;0.0737810816378175;0;0;0.388899746810044;0.660445443973712;0.572043762348373;0.249723452642541;0.253535195115574;0.284955918466621;0.23747104953603;0.27477793527507;0.226340083554151;0.232565866552347
"23";0.3374522683668;0.092511499866834;0.0991836238212656;0.0867588595376409;0;0;0.382705438210716;0.649365332789555;0.618719344181218;0.233099101735152;0.258366022931112;0.269090278497369;0.24178401618065;0.266016773255942;0.238781206528325;0.218895460972095
"24";0.33153376341423;0.124153778015078;0.0973414274639562;0.0568547588074519;0;0;0.388318594971143;0.703859030913931;0.615987223993527;0.25534992954297;0.264267566938479;0.28747974429326;0.255048865692879;0.274267704212703;0.238515206636082;0.226561530731664
"25";0.324160590430649;0.154779827930569;0.0926907329156318;0.0559489719003859;0;0;0.370476269071165;0.633968682313251;0.560868858072416;0.263849752540071;0.259251136219379;0.255162322661289;0.242039499093604;0.275544770069939;0.241632643899379;0.218502777654848
"26";0.318649557087331;0.0942188458031844;0.037300829553632;0.162447836553079;0;0;0.385276442920996;0.592098169133181;0.56313532176019;0.250665974380523;0.267449459346618;0.270691842440708;0.234080776185095;0.279856643365492;0.261327155997103;0.229147904065548
"27";0.339491097026804;0.145204892827764;0;0.141983155140515;0;0;0.371451101598993;0.527716154639235;0.482846743669627;0.234273358010289;0.275440048671831;0.27450270738884;0.25634013333969;0.268029241498572;0.259115676204165;0.239164432568801
"28";0.332452990107535;0.1940431186748;0;0.0741806660683711;0;0;0.397195801441515;0.616636366250608;0.539119717418798;0.237606231601469;0.264112862125945;0.280123477795718;0.24694694715733;0.280699303362356;0.238795574209811;0.236105341005469
"29";0.316312753071006;0.130969284161272;0;0.161489507243628;0;0;0.389562914474215;0.605531556078561;0.541022435262654;0.24560417677905;0.24418251910091;0.296517880053976;0.24366332159402;0.263956388976608;0.238228688799553;0.228579042489788
"30";0.307500390783114;0.0919187864413623;0;0.184543984223078;0;0;0.413738243136095;0.690824105477187;0.628892964434112;0.24609926102161;0.245276052001469;0.285770584089785;0.244960183209646;0.273662421571035;0.242649914241497;0.236731810412297
"31";0.308671084581764;0.160981330181786;0.0313125931987114;0.104902974873829;0;0;0.392255897425499;0.689856274082442;0.606053999450548;0.245994205607556;0.24701560435794;0.258889462209677;0.245307698571675;0.27391348250824;0.249889297499729;0.214656706199176
"32";0.319790765538556;0.154404115921434;0;0.135807888510747;0;0;0.387744517615946;0.647936234992532;0.551435056156198;0.244948577447045;0.265346590290328;0.280235499690489;0.244091386686297;0.267794483486764;0.241171223504933;0.219480998391817
"33";0.307858781230214;0.0686780853893404;0.073587791449745;0.150755404433698;0;0;0.397074678082491;0.638964017195733;0.640547700972955;0.25333163075959;0.262711844425502;0.266689761822086;0.247662985463363;0.269282508374138;0.246116959344995;0.235780210235634
"34";0.342902014350919;0.0364889703813616;0.0959011924153372;0.14235300112999;0;0;0.380876619390522;0.61605622038659;0.562543273896245;0.240323738259907;0.245265803321869;0.256175751618339;0.253208844154179;0.267335220692822;0.239131445884492;0.233289009397297
"35";0.312723567447188;0.00891660194820438;0.19562682129915;0.0799010735367279;0;0;0.401137931986646;0.692875908100619;0.631556909733743;0.254702302843739;0.235110555788386;0.273691030526801;0.238004987853318;0.266137995496123;0.244407830441279;0.237581732523091
"36";0.297190921445787;0.0915862747799206;0.117824209606172;0.109464657378834;0;0;0.382334511924988;0.644556745120545;0.574189175611553;0.256931167914251;0.235702297047875;0.2774514048745;0.248889021643786;0.26911313484583;0.238055004214895;0.228272073964361
"37";0.319314032084497;0.0716281201069483;0.231629677298034;0;0;0;0.375296881731479;0.685813377185065;0.557159206287263;0.253261359042444;0.268881049251177;0.289731334383907;0.243977546774718;0.26339361813173;0.249671771011414;0.237169813746315
"38";0.294987766303921;0.134223632872126;0;0.171441273395657;0;0;0.396833916575077;0.728516495065184;0.685563931897493;0.260658242378724;0.262600559786213;0.275204705361682;0.247524811456773;0.268526686969082;0.24134081094192;0.225495038941188
"39";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"40";0.300024791774046;0.112792674783232;0;0.174171288454683;0;0;0.411529165336934;0.641464839974917;0.659886953258379;0.247071855163642;0.247164269811712;0.273918486944668;0.251373816050673;0.270934818969142;0.226050005665986;0.23760489408407
"41";0.303922436140542;0.11904832142933;0.139738979561691;0.0568864957753778;0;0;0.378431196185405;0.669987821241046;0.571667443129087;0.242165930010041;0.245010856486804;0.276401487935629;0.250020883101575;0.270302320289926;0.241761152277281;0.218814110051594
"42";0.31283998936598;0;0.205987768477654;0.0953066670220992;0;0;0.383025990713371;0.685700359218969;0.616878656343596;0.253085296035899;0.262109830933603;0.260415656045476;0.252531447632481;0.274987373083815;0.244401694349941;0.217677618864583
"43";0.282609165583998;0.147411235855065;0;0.17191933380593;0;0;0.395445917512762;0.653529074622266;0.59043122203762;0.242215493993777;0.262329685131593;0.268815531183478;0.244542696033121;0.278291675120153;0.251485623295158;0.241399169607782
"44";0.308318129984392;0;0.302806503641458;0;0;0;0.38735263924933;0.765239689247234;0.647201256108293;0.240394817119949;0.251970917680308;0.270133813673833;0.245834047474821;0.266587724346147;0.241742389749363;0.232015946387874
"45";0.303497203465622;0.163025665324227;0;0.145225159648324;0;0;0.386329113551748;0.633587392781324;0.589922734690899;0.225731398203274;0.250326606471039;0.275855861696908;0.246385082652905;0.275863567566354;0.243401801743609;0.228269560852241
"46";0.285625745924467;0.18546209530522;0.0470773968490182;0.0835502758469775;0;0;0.396369944585784;0.716937931123518;0.618966771355588;0.263607014247591;0.245361201096144;0.281180303738712;0.239700687178434;0.274266992602423;0.245813913730889;0.240568731251317
"47";0.307664050039632;0.102539089414569;0;0.179665902767652;0;0;0.408206254174257;0.626765563203714;0.62320227385349;0.251918460828502;0.262181639796342;0.278290330117182;0.245005831039398;0.263967716769227;0.250493886224704;0.24049939834567
"48";0.295213271982764;0.114240350432647;0;0.177668004997884;0;0;0.410780914769141;0.685333966331908;0.625485135166719;0.242848813244027;0.254680483698363;0.256976368414562;0.24143049945313;0.286980204622422;0.252124611136247;0.229460013388915
