"AcceptedKnowledge";"infoSeeking";"infoPassive";"FakeIDK";"FakeIncorrect";"Selective";"Unconscious";"s";"sprime";"sigmaHNL";"sigmaHNL3";"sigmaHL";"sigmaINL";"sigmaIL";"sigmaHNL3DK";"sigmaHNL3Incor"
"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2";0.457128343469599;0.194228131330161;0;0;0.0459915908554434;0;0.304560905763774;0.518779322948133;0.511612714274976;0.177465619890065;0.221312202869176;0.180719660774354;0.199692595468657;0.183516969944588;0.183266405497416;0.227489300702453
"3";0.435158918454387;0.238992657662579;0;0;0.00322185755767989;0;0.324292800899508;0.582025748468141;0.499498276141135;0.166496173117855;0.194619585568225;0.18946557002775;0.185317689483844;0.193948039094603;0.197634080064034;0.214484633302537
"4";0.440460155390824;0.174054174443801;0;0.0307770569044458;0;0;0.355180436210253;0.585017041909611;0.548881893390312;0.192260625236984;0.19448366293321;0.178141071531393;0.189357949641049;0.216000137219046;0.220687422364098;0.194473575037283
"5";0.47553889846106;0.187224839720252;0;0;0.0318920367835045;0;0.306081864474175;0.327584187577116;0.482602108330875;0.200515164074429;0.166282683006586;0.164080677767544;0.176678966014931;0.15931998954275;0.171706205685852;0.159411389929462
"6";0.433111154223074;0.202259435721391;0;0;0.052571538900426;0;0.312795485506751;0.369693487423701;0.509048399937996;0.171797117169952;0.139979634052478;0.156854062491114;0.194114158289443;0.175160053257653;0.169363484339337;0.178105800334246
"7";0.453371229342332;0.216440326616755;0;0;0;0;0.332418072759261;0.436204228709138;0.465227980955615;0.229334092603241;0.219421153273634;0.204482588595352;0.186502763476661;0.202387519460721;0.210716773408559;0.227702574816376
"8";0.429394750924488;0.230883213906358;0;0;0.0431281366609658;0;0.298802766935876;0.516109644983516;0.482003292558886;0.169355592075361;0.212095060975362;0.1787387096396;0.178697597538343;0.215384236752894;0.197429021454485;0.199883797362283
"9";0.390230772480001;0.254035894691834;0;0;0;0;0.357019205027023;0.75641374151593;0.614730442931362;0.209277512932493;0.201459526337721;0.193142031185805;0.174772245747261;0.189393416474341;0.157170832351927;0.205549504484979
"10";0.40365493291556;0.253673219692064;0;0;0.066654951527354;0;0.277396273451867;0.309683967401148;0.495630535776633;0.211112184281739;0.189366095409899;0.168938972287879;0.184425953177663;0.180148636283535;0.206662728008684;0.243985464017058
"11";0.433830492287751;0.232180460578083;0;0;0;0.00955952903012284;0.324697916415002;0.621997614326604;0.501251483291206;0.161158805824171;0.208292209474321;0.166767203083842;0.187147091217198;0.198490186356163;0.195416580159564;0.218676407889491
"12";0.395871554912826;0.266483931871486;0;0;0.0144496468357195;0;0.324283215872035;0.617923605338835;0.502386758921312;0.187939281143789;0.214962738582114;0.170773286554343;0.193300443171857;0.195818804709354;0.212352694438385;0.281386074062889
"13";0.440231500410832;0.174436673010456;0;0;0.0726792099919394;0;0.31474479613983;0.665886391984166;0.53524786421309;0.163384452747283;0.164309178235615;0.206373144137291;0.182406238410758;0.186973760068889;0.159092241060912;0.205610860690668
"14";0.474073540845895;0.216795097949187;0;0;0.00844995263656556;0;0.302460428811435;0.520822478761228;0.502474507009548;0.187536077265755;0.230429409299023;0.150552226724848;0.14296056871469;0.215935035632525;0.204700136008498;0.272359847680975
"15";0.495134587563611;0.159784000094593;0;0;0.007188694730604;0;0.339301320257057;0.591312750050324;0.499522580820653;0.187764419215977;0.203642030551737;0.154864187285024;0.20228494506378;0.189094375926117;0.190700215256404;0.244008026691299
"16";0.423031314455897;0.177706297666548;0;0;0;0;0.400745679955044;0.665151745686915;0.522749083282385;0.171493119524898;0.14783699550838;0.232332913735353;0.170147064856967;0.205161928910446;0.189473745344879;0.230731404310512
"17";0.387863908827812;0.248321550675982;0;0;0;0;0.365739928576346;0.708550603693485;0.544624793939515;0.180219987511603;0.185091439904798;0.186748549903486;0.184558274537544;0.181925552860925;0.234329637321329;0.246394195459609
"18";0.440606057276791;0.212676263455994;0;0;0.00889149193511801;0;0.339010648189631;0.449478398961617;0.530961399776458;0.161105554466131;0.164287664993545;0.150949516556524;0.186076982727923;0.200354852865671;0.158585887603613;0.205588288435085
"19";0.429910963457084;0.138446027585679;0;0.0730693137186077;0;0;0.361373319519952;0.684213973740609;0.610110526396816;0.226566535705077;0.179383005977804;0.226024741930927;0.201989067371091;0.213603916633123;0.200719647393543;0.194432485867961
"20";0.422387240471002;0.271138804454759;0;0;0;0;0.308514373098403;0.506766298760043;0.468952498381078;0.211689488201877;0.217656404453165;0.179275122149338;0.182299324772204;0.199921684381714;0.222900175296321;0.279585784399268
"21";0.477331399469697;0.201631510071992;0;0;0;0;0.322592240961517;0.366945498626674;0.476289545496696;0.194182052002321;0.221812490462127;0.182160880776778;0.178538866391014;0.198511160202527;0.172422556972371;0.222268594562665
"22";0.505700372165496;0.14980754493836;0;0;0;0;0.344898234487514;0.137854301476252;0.481073122826197;0.135056484467742;0.177545332754682;0.183733675122688;0.202756156707289;0.157116570086365;0.165955999363626;0.19125121069843
"23";0.432191338961091;0.204744809163781;0;0.0304030165135857;0.0101037040559026;0;0.323544187400497;0.455258720077596;0.498009256192569;0.177922456514585;0.19887835132911;0.138999640451892;0.165178455326237;0.18821731786265;0.185757242928549;0.235698051152358
"24";0.43204566090798;0.162648890491727;0;0.0860360552331935;0;0;0.320297158977782;0.473380488247553;0.457961467115318;0.241445984458737;0.191830650565508;0.210234534409359;0.184760537935574;0.205780611763823;0.211778691341937;0.22336613569322
"25";0.384433413761643;0.171363404697658;0.0800288981014498;0.0191402220157149;0;0;0.34491146935087;0.673522267024019;0.535122122420091;0.16737810851726;0.186254607945533;0.159434814669603;0.17439243532388;0.196405921934021;0.202431689518238;0.253857533090335
"26";0.436882677009076;0.229769525900067;0;0;0.00440311507550833;0;0.330214990575337;0.617551088717271;0.50519230440062;0.223155074323787;0.217877581253968;0.208268999734621;0.202974923282094;0.190222917152212;0.197376388074874;0.162674832066987
"27";0.376422777055768;0.270215358796541;0;0;0.0399603691994712;0;0.315356914071754;0.733080327561354;0.573896978226466;0.243487948979728;0.186024342159092;0.169640534017396;0.164409314099362;0.211902175555683;0.186603606452313;0.262959576861399
"28";0.410097181316043;0.244244732320827;0;0;0;0;0.346646354330695;0.59652306068269;0.506166705819891;0.196375206322521;0.199553766406277;0.147592987972374;0.185522570151543;0.212949576242771;0.18641986982443;0.213643703732137
"29";0.41872467058888;0.188693232308851;0;0;0.0688052409478968;0;0.325586131093164;0.514979872733495;0.489694844887417;0.198645723863789;0.205754961555431;0.162636535451904;0.179041830326039;0.206888162537942;0.173554595782074;0.245273914930356
"30";0.444687857657408;0.160228323432369;0;0.0518285603902895;0;0;0.344883686594958;0.212610997657214;0.472685117144562;0.167700810695373;0.187329383136446;0.200012231924544;0.185679715334396;0.196989202163762;0.179988183510205;0.206705185477976
"31";0.381449167582337;0.0628628610616318;0;0.165356683547036;0.0482030344056983;0;0.34371664445333;0.665774843918846;0.932379278260859;0.184378577039125;0.143546076434869;0.20044164421894;0.18028418073006;0.187690681170712;0.178233658301739;0.238338074722563
"32";0.430884487568883;0.221850682678468;0;0;0;0;0.348469815646596;0.497723766951444;0.495137589872273;0.196673406297627;0.187436645120142;0.186296960242328;0.187179535599513;0.167960915529102;0.167042955920608;0.218796415562554
"33";0.47080431769873;0.182644296849698;0;0;0.0398695920199133;0;0.307367414353672;0.317140073778663;0.483346500082687;0.186421976554077;0.198725897526059;0.149690911596183;0.206309777354852;0.199987984310867;0.173437153129643;0.218535689434355
"34";0.424583303477192;0.181177224695984;0;0.0313692879982114;0.0257426092088941;0;0.338437919576339;0.583769688816849;0.519650315232797;0.244289608177119;0.164599163665745;0.177301899337065;0.19126589646107;0.194820550191651;0.175392075149057;0.222670647252103
"35";0.459118450474998;0.192704189028601;0;0;0;0;0.349587460910916;0.51330387693156;0.508993557869207;0.183477006301682;0.166185924577927;0.155536271431389;0.173457523368737;0.210127684536551;0.198727572664406;0.21624262689849
"36";0.405632009438725;0.242386748856236;0;0;0;0;0.353951863212201;0.721962014141576;0.550451337552179;0.214678896735839;0.224696797097445;0.24896330382429;0.189486633828688;0.220087308116328;0.26118973868731;0.252080879305025
"37";0.41027545192437;0.258460456655834;0;0;0;0;0.331657856436401;0.685642375063517;0.529692097909881;0.168790020731226;0.148141079160892;0.19689276222282;0.19722761462372;0.189273170507046;0.199976565871762;0.238460247494812
