"AcceptedKnowledge";"infoSeeking";"infoPassive";"FakeIDK";"FakeIncorrect";"Selective";"Unconscious";"s";"sprime";"sigmaHNL";"sigmaHNL3";"sigmaHL";"sigmaINL";"sigmaIL";"sigmaHNL3DK";"sigmaHNL3Incor"
"16";0.294144642331719;0.348219372143558;0.00842606985122922;0;0;0.0297672285463672;0.31944692832392;0.603406664531041;0.533690859375399;0.225485884798402;0.203435820119135;0.26428921767403;0.206137442052091;0.252934575885027;0.261954694702152;0.217055937093117
"17";0.330134053441108;0.315386599170124;0;0;0;0;0.354707828369082;0.568641068780507;0.528423191367136;0.216726209964452;0.219771134258125;0.268905083448571;0.2146351033686;0.258410904436447;0.252082528385559;0.191234923141484
"18";0.316338087987544;0.305929122583029;0.0310590732510355;0.0125325061716649;0;0;0.334229321124918;0.545899970047963;0.508487355451314;0.23788379803404;0.221672467540758;0.266260085421416;0.210397507296432;0.268912160737259;0.277295596014333;0.197499104997974
"19";0.312611994956823;0.350968145976132;0;0;0;0;0.337196517023809;0.538003302368571;0.532132024372282;0.212335982326595;0.209881496942912;0.261032607628847;0.206217513651167;0.263062676940749;0.259441540219924;0.206211068445608
"20";0.307087796542194;0.311960273417898;0;0.0459552986493395;0;0;0.335028051778661;0.55821792716555;0.535098189576352;0.238771601329787;0.22959269712947;0.262832368984589;0.203617095821386;0.251734439297389;0.294660265308166;0.232110439276869
"21";0.27096144698588;0.369629009997156;0;0.00118115084423496;0;0;0.357925391554912;0.661173909506482;0.53941516908211;0.239249310772052;0.187773547429784;0.271432633147433;0.212921368684407;0.264546472991594;0.271652443866966;0.201058970072414
"22";0.314339228248422;0.333631876909119;0;0;0.00139966113972514;0.0104643179842395;0.340391283389119;0.633521169137688;0.52594537699148;0.236940057862128;0.213505877665669;0.275720300016011;0.213542532303772;0.268741002266163;0.271315493925162;0.226204441567917
"23";0.316659160627075;0.329834631923827;0;0;0.00345612666472181;0;0.35035666023094;0.561153685172427;0.536375716602737;0.228304027138711;0.217819220423738;0.260934554843617;0.211700119184388;0.258345399244733;0.270392172593488;0.220684988719285
"24";0.320368920528121;0.345412900997304;0;0;0;0.00363597241324415;0.331084321962288;0.516079305404791;0.532822590572593;0.231148997886859;0.230245072146151;0.257564531268176;0.215970989378677;0.254305849555407;0.262590157827163;0.228979233463591
"25";0.317090837628003;0.331047978756426;0;0;0;0;0.35224262042061;0.584196019752638;0.567042833823751;0.215696510589486;0.211102967646893;0.252220063227391;0.203454043911932;0.273086117934924;0.237089194293592;0.187515588343885
"26";0.287908672065151;0.375010785465588;0;0;0;0;0.337411432343319;0.591018656770398;0.518453585331346;0.231905003425192;0.206362854987041;0.258549490322243;0.209585347476733;0.256991358148512;0.269765389396878;0.211810274146421
"27";0.298794013520301;0.315047709874657;0;0.0381842140703202;0;0;0.347746964752483;0.542952607531057;0.525575112164507;0.226790213690688;0.225097523429892;0.270689212902933;0.215458991052606;0.264628602410064;0.272066137714301;0.204444783114507
"28";0.332395519335733;0.31428325166378;0.0122329612708876;0;0;0;0.341101429523577;0.537015420523586;0.524374966347187;0.226235989539621;0.21889050083881;0.260127819556915;0.201134900716279;0.267077283554785;0.281768721287488;0.226260345124903
"29";0.313486858903505;0.346777637262995;0;0;0;0.00757373426738415;0.332289319528674;0.552594042550473;0.563078915349985;0.222721332074021;0.237896646054408;0.27227518104486;0.206639299638514;0.256400293426562;0.301513524219706;0.24525582880384
"30";0.288194207149068;0.369650186222149;0;0;0;0;0.3421986500134;0.578111725343482;0.510712015452777;0.2096961540351;0.213404611749111;0.272618181398517;0.204639027531332;0.259761111923452;0.284579079639715;0.216077238264916
"31";0.301838349936632;0.353804022554745;0;0;0;0;0.344401029014414;0.519644790041864;0.513417881796244;0.231416986248041;0.232969840039452;0.262050420655192;0.210068859181171;0.248939457457291;0.302566188343012;0.220819137617647
"32";0.312069481833544;0.33535353930601;0;0;0;0;0.352320572868627;0.558060260463878;0.53249035785736;0.2278286435288;0.237143805777496;0.249998484125604;0.21131198406945;0.27275624797187;0.287415583473398;0.200648677254346
"33";0.319597361866188;0.337812444912211;0;0.0130755248232296;0;0;0.329700046909761;0.561954513756408;0.511017963049138;0.224265467766435;0.230612608074509;0.265368323637958;0.203003331623191;0.264077148167318;0.288513737183174;0.216474278531465
"34";0.317147091417506;0.336614648583327;0;0;0.0126623975378593;0;0.333723733172872;0.539582152612026;0.542641376356046;0.223695222279972;0.219741072512129;0.261241336975731;0.222750746285378;0.25748399143344;0.272904707608851;0.201985665292227
"35";0.301183563914514;0.357178551878475;0.0109226828048753;0;0;0;0.330894064800043;0.614141199388646;0.560333896163341;0.234647918457686;0.220873743401944;0.275569920122999;0.217130580661896;0.258094003808408;0.284214174437475;0.221182350796786
"36";0.302394514968254;0.355254183445707;0;0;0.0118175787363302;0;0.33085028894695;0.515876025480779;0.512330659022933;0.200657229360351;0.218967435545856;0.264398777342756;0.20967859457732;0.257944297035544;0.283610884898723;0.227626409401556
